timestamp,source_ip,protocol,file_type,mime_type,signature,vtpercent
2020-01-03 16:46:27.384000+00:00,176.104.129.226,mssqld,js,text/plain,RemcosRAT,0.0
2020-01-03 14:00:27.317000+00:00,95.220.10.205,mssqld,js,text/plain,Vjw0rm,0.0
2019-12-26 08:09:45.252000+00:00,42.119.138.2,mssqld,js,text/plain,Formbook,0.0
2019-12-21 11:49:34.028000+00:00,202.100.211.228,mssqld,js,text/plain,RemcosRAT,0.0
2020-01-02 07:48:01.913000+00:00,202.179.31.251,mssqld,js,text/plain,Formbook,0.0
2020-01-03 23:12:23.889000+00:00,182.214.70.230,mssqld,js,text/plain,AgentTesla,0.0
2020-01-02 10:10:25.497000+00:00,14.162.181.234,mssqld,js,text/plain,Formbook,0.0
2020-01-03 07:18:00.238000+00:00,36.71.238.105,mssqld,js,text/plain,AgentTesla,0.0
2019-12-26 19:55:23.646000+00:00,41.155.200.68,mssqld,js,text/plain,unknown,0.0
2019-12-26 06:42:53.047000+00:00,202.138.242.19,mssqld,js,text/plain,Formbook,0.0
2019-12-22 05:39:56.075000+00:00,202.181.227.169,mssqld,js,text/plain,Formbook,0.0
2020-01-02 19:01:32.551000+00:00,202.8.102.37,mssqld,js,text/plain,VIPKeylogger,0.0
2020-01-02 13:04:37.843000+00:00,202.168.226.109,mssqld,js,text/plain,a310Logger,0.0
2020-01-03 21:29:29.256000+00:00,202.60.94.196,mssqld,js,text/plain,unknown,0.0
2020-01-03 15:51:32.235000+00:00,202.164.221.150,mssqld,js,text/plain,RemcosRAT,0.0
2019-12-26 18:57:16.156000+00:00,212.237.124.81,mssqld,js,text/plain,RemcosRAT,0.0
2020-01-03 08:22:46.485000+00:00,180.190.185.253,mssqld,js,text/plain,VIPKeylogger,0.0
2019-12-22 02:31:24.516000+00:00,202.131.251.146,mssqld,exe,application/x-dosexec,SantaStealer,0.0
2020-01-04 21:07:01.279000+00:00,5.188.87.51,ssh,unknown,,unknown,0.0
2019-12-20 16:50:24.021000+00:00,128.75.141.139,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-03 08:06:31.839000+00:00,202.52.50.9,pcap,rar,application/x-rar,SalatStealer,0.0
2019-12-21 17:40:55.193000+00:00,202.100.211.228,mssqld,jar,application/zip,WeedHack,0.0
2020-01-03 17:23:22.739000+00:00,202.71.144.185,pcap,elf,application/x-executable,Mirai,0.0
2019-12-26 06:54:52.795000+00:00,120.84.12.35,mssqld,jar,application/zip,WeedHack,0.0
2019-12-25 04:37:26.299000+00:00,118.99.73.205,mssqld,apk,application/java-archive,unknown,0.0
2019-12-20 13:37:35.227000+00:00,42.113.63.193,mssqld,apk,application/java-archive,unknown,0.0
2019-12-26 00:45:40.388000+00:00,121.31.15.23,mssqld,apk,application/java-archive,unknown,0.0
2019-12-20 02:59:49.516000+00:00,27.70.222.113,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 08:15:59.778000+00:00,202.3.72.118,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 10:11:26.302000+00:00,202.60.94.196,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 13:09:06.025000+00:00,14.102.51.171,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 23:48:52.740000+00:00,14.236.41.114,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 12:05:45.377000+00:00,202.181.227.169,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 08:45:29.535000+00:00,202.138.242.19,mssqld,html,text/html,unknown,0.0
2019-12-25 20:32:44.707000+00:00,37.146.155.51,mssqld,elf,application/x-executable,Gafgyt,0.0
2020-01-03 18:24:48.534000+00:00,202.181.227.169,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 01:18:32.412000+00:00,170.244.28.252,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 09:14:14.271000+00:00,202.52.50.252,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 14:52:42.775000+00:00,202.179.31.96,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 19:41:40.694000+00:00,176.104.129.226,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 19:44:56.542000+00:00,91.207.211.85,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-22 04:54:42.872000+00:00,188.168.31.38,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 10:23:05.494000+00:00,202.8.102.37,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 17:55:58.425000+00:00,80.86.235.42,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 16:24:14.403000+00:00,202.69.45.22,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-22 06:23:21.297000+00:00,62.43.202.7,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 01:32:40.665000+00:00,125.227.26.167,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 09:24:32.197000+00:00,14.248.114.134,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 10:20:32.157000+00:00,62.43.202.7,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 21:31:03.952000+00:00,176.104.129.226,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 01:19:32.329000+00:00,202.60.94.196,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 07:53:51.422000+00:00,89.148.8.194,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-05 02:13:53.747000+00:00,5.188.86.221,ssh,elf,application/x-executable,Mirai,0.0
2019-12-21 12:35:07.502000+00:00,202.83.42.77,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 20:28:34.925000+00:00,176.104.129.226,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-22 09:13:01.262000+00:00,202.131.251.146,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 10:13:05.654000+00:00,202.181.227.169,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 09:00:49.444000+00:00,62.43.202.7,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 05:58:12.578000+00:00,202.91.87.104,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 08:10:53.268000+00:00,118.99.73.205,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 19:08:36.973000+00:00,176.104.129.226,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-22 03:43:44.681000+00:00,202.131.251.146,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 20:48:07.174000+00:00,218.21.250.162,mssqld,sh,text/x-shellscript,unknown,0.0
2019-12-26 05:20:37.901000+00:00,202.52.50.252,mssqld,elf,application/x-sharedlib,unknown,0.0
2019-12-26 18:07:18.911000+00:00,202.60.94.196,mssqld,sh,text/plain,unknown,0.0
2019-12-26 09:41:03.818000+00:00,78.190.136.43,mssqld,html,text/html,unknown,0.0
2019-12-20 17:44:36.495000+00:00,128.75.141.139,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 02:50:09.354000+00:00,202.91.87.104,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 06:04:26.271000+00:00,14.226.104.104,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 06:29:30.250000+00:00,202.52.240.11,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-03 18:06:17.208000+00:00,123.25.6.134,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 19:44:43.032000+00:00,125.227.26.167,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 14:57:52.547000+00:00,62.43.202.7,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-07 13:01:51.993000+00:00,5.182.39.99,ssh,elf,application/x-executable,Mirai,0.0
2019-12-24 14:00:55.197000+00:00,185.197.74.246,ssh,elf,application/x-executable,Mirai,0.0
2019-12-26 10:34:46.058000+00:00,202.60.94.196,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-21 20:35:33.292000+00:00,202.179.31.242,mssqld,msi,application/x-msi,unknown,0.0
2020-01-02 05:54:04.033000+00:00,202.52.240.11,mssqld,exe,application/x-dosexec,NanoCore,0.0
2020-01-03 21:27:04.165000+00:00,202.164.37.150,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 17:35:03.681000+00:00,202.51.107.30,mssqld,sh,text/x-shellscript,Mirai,0.0
2019-12-26 06:34:59.695000+00:00,154.127.112.94,mssqld,exe,application/x-dosexec,Phorpiex,0.0
2020-01-03 08:02:54.201000+00:00,202.52.50.252,mssqld,exe,application/x-dosexec,Phorpiex,0.0
2019-12-20 17:22:00.646000+00:00,202.43.162.83,mssqld,exe,application/x-dosexec,Phorpiex,0.0
2020-01-02 05:23:51.907000+00:00,202.8.102.37,mssqld,macho,application/x-mach-binary,unknown,0.0
2019-12-21 17:49:33.260000+00:00,202.100.211.228,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-25 07:21:08.058000+00:00,202.52.240.11,mssqld,elf,application/x-executable,unknown,0.0
2020-01-03 22:04:28.211000+00:00,202.100.211.228,mssqld,exe,application/x-dosexec,AgentTesla,0.0
2020-01-02 03:39:54.779000+00:00,103.247.121.129,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 09:54:40.028000+00:00,91.207.211.85,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 07:41:45.331000+00:00,138.94.84.162,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-24 23:36:58.788000+00:00,202.8.102.34,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 17:47:15.072000+00:00,123.25.6.134,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 23:58:29.971000+00:00,120.84.12.35,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 01:32:04.136000+00:00,121.31.15.23,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 16:36:17.603000+00:00,122.117.127.195,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 01:16:34.942000+00:00,202.69.45.22,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 09:33:09.310000+00:00,183.82.96.239,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 17:54:25.248000+00:00,122.117.127.195,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 09:59:02.334000+00:00,202.52.240.11,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 08:26:39.192000+00:00,124.107.126.51,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 05:41:25.498000+00:00,27.70.222.113,mssqld,apk,application/zip,unknown,0.0
2019-12-21 08:29:11.495000+00:00,43.251.254.43,mssqld,exe,application/x-dosexec,RustyStealer,0.0
2019-12-21 21:50:03.127000+00:00,62.43.202.7,mssqld,elf,application/x-executable,unknown,0.0
2020-01-03 13:32:08.049000+00:00,202.181.227.169,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-20 18:20:18.157000+00:00,202.69.45.22,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 04:43:22.674000+00:00,202.52.240.11,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 06:19:15.082000+00:00,36.71.238.105,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 23:59:14.488000+00:00,43.251.254.43,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 10:25:36.927000+00:00,42.113.63.193,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 10:38:50.822000+00:00,125.62.194.242,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 11:59:00.052000+00:00,202.181.227.169,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 08:37:19.331000+00:00,42.113.63.193,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 15:13:44.407000+00:00,31.47.198.51,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 07:14:48.529000+00:00,202.145.10.204,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-31 07:14:35.068000+00:00,5.188.86.164,ssh,elf,application/x-executable,Mirai,0.0
2020-01-02 00:15:11.529000+00:00,211.116.226.105,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 04:03:56.552000+00:00,43.251.254.43,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 20:37:28.501000+00:00,95.220.10.205,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 12:58:31.366000+00:00,202.83.42.77,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 17:39:10.960000+00:00,202.43.162.83,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 08:40:30.267000+00:00,202.91.87.104,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 11:18:26.795000+00:00,205.160.110.3,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 20:30:02.680000+00:00,187.32.48.57,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 20:46:24.531000+00:00,202.164.221.150,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 18:17:31.394000+00:00,202.43.162.83,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 14:32:35.419000+00:00,182.160.40.39,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 16:52:18.266000+00:00,128.75.141.139,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 14:11:00.420000+00:00,113.186.239.60,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 20:10:15.031000+00:00,176.8.152.184,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 22:45:47.477000+00:00,113.160.202.198,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 19:53:31.274000+00:00,202.71.144.185,pcap,elf,application/x-executable,Mirai,0.0
2019-12-20 07:40:10.056000+00:00,202.145.10.204,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 20:07:34.962000+00:00,113.160.202.198,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 10:20:29.907000+00:00,80.242.32.114,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 10:18:56.403000+00:00,202.181.227.169,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 09:33:57.625000+00:00,14.164.115.66,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 20:50:34.453000+00:00,89.47.10.135,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 13:46:01.762000+00:00,202.168.226.109,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 14:27:12.854000+00:00,42.113.63.193,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-22 04:17:13.319000+00:00,202.131.251.146,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 11:17:28.075000+00:00,205.160.110.198,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 19:47:05.805000+00:00,202.69.45.22,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 09:31:54.032000+00:00,202.60.94.196,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 21:25:26.337000+00:00,202.69.45.22,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 01:55:36.756000+00:00,121.31.15.23,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 22:14:07.248000+00:00,167.250.61.46,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-24 22:49:28.020000+00:00,202.60.94.196,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 07:25:30.890000+00:00,202.3.72.118,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 12:39:25.195000+00:00,128.68.186.253,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 05:12:02.143000+00:00,27.70.222.113,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 06:49:17.246000+00:00,202.52.50.252,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 08:28:24.357000+00:00,202.179.31.242,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 16:11:53.921000+00:00,113.186.239.60,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 13:30:37.084000+00:00,113.162.100.59,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 11:39:43.524000+00:00,176.67.20.216,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 00:28:10.204000+00:00,14.236.41.114,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 19:28:03.498000+00:00,92.63.196.10,pcap,elf,application/x-executable,Mirai,0.0
2020-01-02 03:15:22.584000+00:00,103.247.121.129,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 15:26:41.587000+00:00,212.115.232.250,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-24 22:44:08.044000+00:00,121.31.15.23,mssqld,sh,text/x-shellscript,unknown,0.0
2019-12-22 15:49:12.215000+00:00,5.188.86.212,ssh,elf,application/x-executable,Gafgyt,0.0
2019-12-25 09:58:08.835000+00:00,202.60.94.196,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-26 06:47:15.262000+00:00,202.52.50.252,mssqld,html,text/html,unknown,0.0
2020-01-03 04:38:03.863000+00:00,202.52.240.11,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 06:48:41.519000+00:00,175.115.247.157,mssqld,elf,application/x-executable,unknown,0.0
2019-12-21 08:20:29.173000+00:00,175.115.247.157,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 14:56:15.567000+00:00,27.147.207.190,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 19:27:56.410000+00:00,182.160.40.39,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 11:34:09.189000+00:00,202.181.227.169,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 07:42:10.120000+00:00,202.138.242.19,mssqld,elf,application/x-executable,unknown,0.0
2020-01-03 09:45:29.507000+00:00,202.8.102.37,mssqld,elf,application/x-executable,unknown,0.0
2019-12-22 00:19:29.378000+00:00,202.100.211.228,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-25 13:55:09.656000+00:00,113.186.239.60,mssqld,lnk,application/x-ms-shortcut,unknown,0.0
2019-12-21 04:36:17.625000+00:00,43.251.254.43,mssqld,zip,application/zip,unknown,0.0
2020-01-03 16:30:36.523000+00:00,202.164.221.150,mssqld,vbs,text/plain,PhantomStealer,0.0
2019-12-25 20:04:49.209000+00:00,121.31.15.23,mssqld,iso,application/x-iso9660-image,PhantomStealer,0.0
2019-12-20 12:48:10.441000+00:00,202.43.162.83,mssqld,jar,application/zip,WeedHack,0.0
2019-12-20 14:00:24.651000+00:00,202.47.40.182,mssqld,jar,application/zip,WeedHack,0.0
2019-12-26 03:02:06.132000+00:00,212.115.232.250,mssqld,jar,application/zip,WeedHack,0.0
2020-01-03 21:36:53.356000+00:00,202.60.94.196,mssqld,jar,application/zip,WeedHack,0.0
2019-12-21 05:36:27.663000+00:00,43.229.89.72,mssqld,jar,application/zip,WeedHack,0.0
2020-01-02 08:25:58.652000+00:00,202.52.50.252,mssqld,ps1,text/plain,unknown,0.0
2019-12-25 23:17:13.380000+00:00,120.84.12.35,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-26 08:22:27.959000+00:00,202.52.244.190,mssqld,ps1,text/plain,unknown,0.0
2020-01-03 22:15:50.977000+00:00,202.164.221.150,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-21 19:27:46.063000+00:00,190.203.254.114,mssqld,ps1,text/plain,unknown,0.0
2019-12-25 18:28:19.914000+00:00,170.244.28.252,mssqld,ps1,text/plain,unknown,0.0
2019-12-20 20:39:02.752000+00:00,200.76.215.79,mssqld,ps1,text/plain,unknown,0.0
2019-12-20 22:41:13.366000+00:00,202.69.45.22,mssqld,elf,application/x-executable,unknown,0.0
2019-12-27 13:58:23.402000+00:00,5.188.86.210,ssh,sh,text/plain,Mirai,0.0
2019-12-20 17:54:04.398000+00:00,202.69.45.22,mssqld,jar,application/zip,WeedHack,0.0
2019-12-31 06:13:56.923000+00:00,5.188.86.221,ssh,elf,application/x-executable,Mirai,0.0
2019-12-25 05:28:31.414000+00:00,202.8.102.28,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-04 05:26:08.808000+00:00,5.188.86.210,ssh,elf,application/x-executable,unknown,0.0
2019-12-21 06:32:36.839000+00:00,202.91.74.226,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 07:03:32.337000+00:00,202.138.242.19,mssqld,jar,application/zip,WeedHack,0.0
2020-01-03 16:52:08.174000+00:00,176.104.129.226,mssqld,elf,application/x-executable,unknown,0.0
2019-12-25 18:16:58.674000+00:00,212.237.124.81,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 09:03:42.959000+00:00,202.52.50.252,mssqld,hta,text/html,unknown,0.0
2019-12-25 13:43:46.820000+00:00,202.8.102.28,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 05:33:27.433000+00:00,42.113.26.202,mssqld,hta,text/html,unknown,0.0
2020-01-02 05:28:18.881000+00:00,1.54.58.152,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 10:22:37.826000+00:00,202.182.59.100,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 04:41:39.463000+00:00,5.188.86.207,ssh,elf,application/x-executable,Mirai,0.0
2019-12-26 19:07:23.855000+00:00,212.237.124.81,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 12:40:19.485000+00:00,202.83.42.77,mssqld,sh,text/x-shellscript,unknown,0.0
2019-12-21 19:22:29.971000+00:00,202.179.31.242,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 20:13:50.322000+00:00,37.144.132.58,mssqld,elf,application/x-executable,Gafgyt,0.0
2019-12-20 16:54:43.879000+00:00,202.69.45.22,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 20:18:36.274000+00:00,91.207.211.85,mssqld,exe,application/x-dosexec,ConnectWise,0.0
2019-12-26 07:51:44.940000+00:00,42.119.138.2,mssqld,msi,application/x-msi,unknown,0.0
2019-12-25 18:37:15.991000+00:00,95.129.237.98,mssqld,jar,application/zip,WeedHack,0.0
2019-12-25 16:40:14.900000+00:00,113.186.239.60,mssqld,jar,application/zip,WeedHack,0.0
2019-12-21 03:05:06.724000+00:00,175.115.247.157,mssqld,jar,application/zip,WeedHack,0.0
2020-01-03 06:29:15.624000+00:00,176.104.129.226,mssqld,jar,application/zip,unknown,0.0
2020-01-03 06:52:24.276000+00:00,77.76.163.50,mssqld,jar,application/zip,WeedHack,0.0
2019-12-26 09:45:18.274000+00:00,86.120.156.174,mssqld,jar,application/zip,WeedHack,0.0
2019-12-22 06:36:33.399000+00:00,188.168.31.38,mssqld,jar,application/zip,WeedHack,0.0
2019-12-25 18:05:38.014000+00:00,212.115.232.250,mssqld,jar,application/zip,WeedHack,0.0
2020-01-01 15:23:23.939000+00:00,5.182.39.94,ssh,jar,application/zip,WeedHack,0.0
2019-12-21 23:03:43.411000+00:00,202.131.251.146,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-02 18:18:09.178000+00:00,89.47.10.135,mssqld,msi,application/x-msi,unknown,0.0
2019-12-25 16:52:45.921000+00:00,212.115.232.250,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-20 09:02:45.016000+00:00,202.52.240.11,mssqld,zip,application/zip,unknown,0.0
2019-12-26 08:57:37.729000+00:00,183.80.213.74,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-25 06:14:10.180000+00:00,202.60.94.196,mssqld,exe,application/x-dosexec,Vi,0.0
2020-01-03 07:51:31.264000+00:00,176.104.129.226,mssqld,exe,application/x-dosexec,WallStealer,0.0
2019-12-26 07:58:50.510000+00:00,154.127.112.94,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-26 03:12:33.502000+00:00,120.84.12.35,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-25 09:56:22.945000+00:00,136.232.192.146,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-26 09:32:02.078000+00:00,112.168.172.154,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-03 11:42:55.475000+00:00,202.71.144.185,mssqld,jar,application/zip,WeedHack,0.0
2020-01-03 00:20:43.858000+00:00,125.227.26.167,mssqld,jar,application/zip,WeedHack,0.0
2019-12-24 23:58:54.859000+00:00,202.8.102.34,mssqld,jar,application/zip,WeedHack,0.0
2020-01-03 06:27:36.337000+00:00,36.71.238.105,mssqld,jar,application/zip,WeedHack,0.0
2019-12-25 16:24:39.012000+00:00,37.146.155.51,mssqld,jar,application/zip,WeedHack,0.0
2019-12-21 11:37:17.181000+00:00,202.3.72.118,mssqld,jar,application/zip,WeedHack,0.0
2019-12-26 08:50:05.737000+00:00,42.119.138.2,mssqld,jar,application/zip,WeedHack,0.0
2020-01-03 03:19:33.609000+00:00,36.71.238.105,mssqld,exe,application/x-dosexec,Vidar,0.0
2020-01-02 04:57:02.954000+00:00,1.54.58.152,mssqld,jar,application/zip,WeedHack,0.0
2019-12-25 18:07:57.755000+00:00,190.207.94.130,mssqld,jar,application/zip,WeedHack,0.0
2020-01-05 21:46:58.586000+00:00,5.188.86.207,ssh,jar,application/zip,WeedHack,0.0
2020-01-05 16:28:02.255000+00:00,5.188.86.206,ssh,msi,application/x-msi,unknown,0.0
2019-12-26 01:45:15.324000+00:00,98.197.201.188,upnpd,exe,application/x-dosexec,unknown,0.0
2019-12-20 19:51:18.432000+00:00,128.75.141.139,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-03 05:18:56.368000+00:00,125.227.26.167,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-26 17:00:08.183000+00:00,212.237.124.81,mssqld,exe,application/x-dosexec,OffLoader,0.0
2020-01-03 21:11:50.734000+00:00,46.99.201.48,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-03 20:26:09.636000+00:00,202.164.221.150,mssqld,msi,application/x-msi,unknown,0.0
2020-01-02 17:59:22.327000+00:00,122.117.127.195,mssqld,exe,application/x-dosexec,Vi,0.0
2019-12-26 10:22:17.225000+00:00,202.60.94.196,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-20 13:32:12.850000+00:00,202.43.162.83,mssqld,elf,application/x-executable,Panchan,0.0
2020-01-02 20:45:02.665000+00:00,148.228.179.49,mssqld,jar,application/zip,unknown,0.0
2020-01-03 19:36:45.788000+00:00,113.160.202.198,mssqld,elf,application/x-executable,Panchan,0.0
2019-12-20 19:01:16.431000+00:00,45.174.221.28,mssqld,exe,application/x-dosexec,Vidar,0.0
2019-12-25 21:57:35.390000+00:00,5.182.39.94,ssh,exe,application/x-dosexec,unknown,0.0
2019-12-21 04:37:28.256000+00:00,43.251.254.43,mssqld,exe,application/x-dosexec,SalatStealer,0.0
2020-01-02 02:37:56.954000+00:00,218.21.250.162,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-20 22:54:51.614000+00:00,202.69.45.22,mssqld,jar,application/zip,WeedHack,0.0
2019-12-21 14:21:15.224000+00:00,202.83.42.77,mssqld,jar,application/zip,WeedHack,0.0
2020-01-02 05:50:01.537000+00:00,202.52.244.190,mssqld,jar,application/zip,WeedHack,0.0
2020-01-03 20:25:49.385000+00:00,202.100.211.228,mssqld,jar,application/zip,WeedHack,0.0
2020-01-02 21:35:00.588000+00:00,218.21.250.162,mssqld,jar,application/zip,WeedHack,0.0
2020-01-03 15:20:06.107000+00:00,46.99.201.48,mssqld,bat,text/x-msdos-batch,unknown,0.0
2020-01-02 17:14:57.095000+00:00,37.144.132.58,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-03 20:26:23.645000+00:00,167.250.61.46,mssqld,ps1,text/plain,NetSupport,0.0
2019-12-20 16:25:28.617000+00:00,202.69.45.22,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-21 13:30:04.805000+00:00,202.83.42.77,mssqld,exe,application/x-dosexec,Vidar,0.0
2020-01-03 12:56:23.122000+00:00,202.181.227.169,mssqld,exe,application/x-dosexec,Vidar,0.0
